run,selection_policy,selected_candidate_set_hash,trade_candidate_set_hash,selected_count,trade_overlap,total_return,cagr,max_drawdown,sharpe,calmar,profit_factor,trade_count,cluster_expectancy_ci95_low,cluster_expectancy_ci95_high,engine_scope
0,RANDOM_WITHIN_TIES,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,7ec5365026a57977b1c1fa32904ee23871254fd99e5c985b0f0fdb445baae654,30,16,0.321398,0.321398,-0.110283,2.033668,2.914288,2.022033,30,,,stateful_replay_over_full_engine_hard_pass
1,RANDOM_WITHIN_TIES,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,30,17,0.264764,0.264764,-0.126511,1.717156,2.092821,1.841941,30,,,stateful_replay_over_full_engine_hard_pass
2,RANDOM_WITHIN_TIES,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,30,17,0.307347,0.307347,-0.111359,1.961308,2.759964,2.007372,30,,,stateful_replay_over_full_engine_hard_pass
3,RANDOM_WITHIN_TIES,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,30,16,0.340398,0.340398,-0.109256,2.099676,3.115614,2.135486,30,,,stateful_replay_over_full_engine_hard_pass
4,RANDOM_WITHIN_TIES,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,30,16,0.335083,0.335083,-0.109256,2.099676,3.066959,2.098279,30,,,stateful_replay_over_full_engine_hard_pass
5,RANDOM_WITHIN_TIES,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,30,15,0.363625,0.363625,-0.107554,2.201070,3.380854,2.212966,30,,,stateful_replay_over_full_engine_hard_pass
6,RANDOM_WITHIN_TIES,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,30,16,0.326713,0.326713,-0.110283,2.033668,2.962489,2.056801,30,,,stateful_replay_over_full_engine_hard_pass
7,RANDOM_WITHIN_TIES,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,30,15,0.363625,0.363625,-0.107554,2.201070,3.380854,2.212966,30,,,stateful_replay_over_full_engine_hard_pass
8,RANDOM_WITHIN_TIES,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,30,16,0.369296,0.369296,-0.107147,2.223740,3.446631,2.231882,30,,,stateful_replay_over_full_engine_hard_pass
9,RANDOM_WITHIN_TIES,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,30,17,0.298978,0.298978,-0.112427,1.886653,2.659306,1.967087,30,,,stateful_replay_over_full_engine_hard_pass
10,RANDOM_WITHIN_TIES,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,30,17,0.312663,0.312663,-0.111359,1.961308,2.807699,2.042967,30,,,stateful_replay_over_full_engine_hard_pass
11,RANDOM_WITHIN_TIES,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,30,16,0.301676,0.301676,-0.111799,1.930854,2.698378,1.988785,30,,,stateful_replay_over_full_engine_hard_pass
12,RANDOM_WITHIN_TIES,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,30,16,0.326713,0.326713,-0.110283,2.033668,2.962489,2.056801,30,,,stateful_replay_over_full_engine_hard_pass
13,RANDOM_WITHIN_TIES,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,30,16,0.287991,0.287991,-0.112876,1.854593,2.551406,1.915802,30,,,stateful_replay_over_full_engine_hard_pass
14,RANDOM_WITHIN_TIES,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,30,16,0.363980,0.363980,-0.107147,2.223740,3.397019,2.192995,30,,,stateful_replay_over_full_engine_hard_pass
15,RANDOM_WITHIN_TIES,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,30,16,0.287991,0.287991,-0.112876,1.854593,2.551406,1.915802,30,,,stateful_replay_over_full_engine_hard_pass
16,RANDOM_WITHIN_TIES,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,30,16,0.301676,0.301676,-0.111799,1.930854,2.698378,1.988785,30,,,stateful_replay_over_full_engine_hard_pass
17,RANDOM_WITHIN_TIES,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,30,17,0.312663,0.312663,-0.111359,1.961308,2.807699,2.042967,30,,,stateful_replay_over_full_engine_hard_pass
18,RANDOM_WITHIN_TIES,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,30,16,0.340398,0.340398,-0.109256,2.099676,3.115614,2.135486,30,,,stateful_replay_over_full_engine_hard_pass
19,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
20,RANDOM_WITHIN_TIES,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,30,16,0.287991,0.287991,-0.112876,1.854593,2.551406,1.915802,30,,,stateful_replay_over_full_engine_hard_pass
21,RANDOM_WITHIN_TIES,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,30,17,0.270080,0.270080,-0.126511,1.717156,2.134839,1.873613,30,,,stateful_replay_over_full_engine_hard_pass
22,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
23,RANDOM_WITHIN_TIES,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,30,15,0.363625,0.363625,-0.107554,2.201070,3.380854,2.212966,30,,,stateful_replay_over_full_engine_hard_pass
24,RANDOM_WITHIN_TIES,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,30,16,0.306992,0.306992,-0.111799,1.930854,2.745926,2.024051,30,,,stateful_replay_over_full_engine_hard_pass
25,RANDOM_WITHIN_TIES,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,30,16,0.340398,0.340398,-0.109256,2.099676,3.115614,2.135486,30,,,stateful_replay_over_full_engine_hard_pass
26,RANDOM_WITHIN_TIES,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,30,16,0.287991,0.287991,-0.112876,1.854593,2.551406,1.915802,30,,,stateful_replay_over_full_engine_hard_pass
27,RANDOM_WITHIN_TIES,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,30,16,0.306992,0.306992,-0.111799,1.930854,2.745926,2.024051,30,,,stateful_replay_over_full_engine_hard_pass
28,RANDOM_WITHIN_TIES,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,30,15,0.358310,0.358310,-0.107554,2.201070,3.331429,2.174409,30,,,stateful_replay_over_full_engine_hard_pass
29,RANDOM_WITHIN_TIES,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,30,16,0.301676,0.301676,-0.111799,1.930854,2.698378,1.988785,30,,,stateful_replay_over_full_engine_hard_pass
30,RANDOM_WITHIN_TIES,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,30,17,0.264764,0.264764,-0.126511,1.717156,2.092821,1.841941,30,,,stateful_replay_over_full_engine_hard_pass
31,RANDOM_WITHIN_TIES,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,30,17,0.307347,0.307347,-0.111359,1.961308,2.759964,2.007372,30,,,stateful_replay_over_full_engine_hard_pass
32,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
33,RANDOM_WITHIN_TIES,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,30,16,0.306992,0.306992,-0.111799,1.930854,2.745926,2.024051,30,,,stateful_replay_over_full_engine_hard_pass
34,RANDOM_WITHIN_TIES,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,30,15,0.358310,0.358310,-0.107554,2.201070,3.331429,2.174409,30,,,stateful_replay_over_full_engine_hard_pass
35,RANDOM_WITHIN_TIES,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,30,16,0.369296,0.369296,-0.107147,2.223740,3.446631,2.231882,30,,,stateful_replay_over_full_engine_hard_pass
36,RANDOM_WITHIN_TIES,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,cefcb10445b03ef4210b5c375f87a47a6f1fa67a45b577d5f62ab0f7715957ac,30,16,0.369296,0.369296,-0.107147,2.223740,3.446631,2.231882,30,,,stateful_replay_over_full_engine_hard_pass
37,RANDOM_WITHIN_TIES,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,2d5bbb00dd1e4efd89baf6a62476b24793437b742fc7b7e5acbeac084163a55b,30,17,0.312663,0.312663,-0.111359,1.961308,2.807699,2.042967,30,,,stateful_replay_over_full_engine_hard_pass
38,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
39,RANDOM_WITHIN_TIES,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,30,17,0.298978,0.298978,-0.112427,1.886653,2.659306,1.967087,30,,,stateful_replay_over_full_engine_hard_pass
40,RANDOM_WITHIN_TIES,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,30,16,0.326713,0.326713,-0.110283,2.033668,2.962489,2.056801,30,,,stateful_replay_over_full_engine_hard_pass
41,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
42,RANDOM_WITHIN_TIES,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,30,17,0.307347,0.307347,-0.111359,1.961308,2.759964,2.007372,30,,,stateful_replay_over_full_engine_hard_pass
43,RANDOM_WITHIN_TIES,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,30,16,0.335083,0.335083,-0.109256,2.099676,3.066959,2.098279,30,,,stateful_replay_over_full_engine_hard_pass
44,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
45,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
46,RANDOM_WITHIN_TIES,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,30,16,0.326713,0.326713,-0.110283,2.033668,2.962489,2.056801,30,,,stateful_replay_over_full_engine_hard_pass
47,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
48,RANDOM_WITHIN_TIES,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,10bbbf41e3ee257c62bcdb35981a6194c77f9f735a3169fbf60511e246b3ba86,30,17,0.264764,0.264764,-0.126511,1.717156,2.092821,1.841941,30,,,stateful_replay_over_full_engine_hard_pass
49,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
50,RANDOM_WITHIN_TIES,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,30,15,0.363625,0.363625,-0.107554,2.201070,3.380854,2.212966,30,,,stateful_replay_over_full_engine_hard_pass
51,RANDOM_WITHIN_TIES,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,30,16,0.287991,0.287991,-0.112876,1.854593,2.551406,1.915802,30,,,stateful_replay_over_full_engine_hard_pass
52,RANDOM_WITHIN_TIES,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,30,15,0.358310,0.358310,-0.107554,2.201070,3.331429,2.174409,30,,,stateful_replay_over_full_engine_hard_pass
53,RANDOM_WITHIN_TIES,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,cd121143204542240b0873ac77d490046142b8e47e7c1d54316a5e32babdb57b,30,16,0.326713,0.326713,-0.110283,2.033668,2.962489,2.056801,30,,,stateful_replay_over_full_engine_hard_pass
54,RANDOM_WITHIN_TIES,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,522533d3c967db3dc321e586236f896ce611c772fa8b83dac53cbe4af2917ce7,30,15,0.358310,0.358310,-0.107554,2.201070,3.331429,2.174409,30,,,stateful_replay_over_full_engine_hard_pass
55,RANDOM_WITHIN_TIES,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,30,16,0.306992,0.306992,-0.111799,1.930854,2.745926,2.024051,30,,,stateful_replay_over_full_engine_hard_pass
56,RANDOM_WITHIN_TIES,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,30,17,0.307347,0.307347,-0.111359,1.961308,2.759964,2.007372,30,,,stateful_replay_over_full_engine_hard_pass
57,RANDOM_WITHIN_TIES,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,30,16,0.287991,0.287991,-0.112876,1.854593,2.551406,1.915802,30,,,stateful_replay_over_full_engine_hard_pass
58,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
59,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
60,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
61,RANDOM_WITHIN_TIES,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,30,16,0.363980,0.363980,-0.107147,2.223740,3.397019,2.192995,30,,,stateful_replay_over_full_engine_hard_pass
62,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
63,RANDOM_WITHIN_TIES,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,deb4a584d3e6be103e9a3135d9b3a91c7086d2161b4fe5cbfc23d73c61e0ec2b,30,16,0.363980,0.363980,-0.107147,2.223740,3.397019,2.192995,30,,,stateful_replay_over_full_engine_hard_pass
64,RANDOM_WITHIN_TIES,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,30,16,0.335083,0.335083,-0.109256,2.099676,3.066959,2.098279,30,,,stateful_replay_over_full_engine_hard_pass
65,RANDOM_WITHIN_TIES,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,08cb10de2ee2f623664060d69bb6251b3c23c332619940697efdc3c1fa81a9ce,30,16,0.287991,0.287991,-0.112876,1.854593,2.551406,1.915802,30,,,stateful_replay_over_full_engine_hard_pass
66,RANDOM_WITHIN_TIES,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,30,16,0.306992,0.306992,-0.111799,1.930854,2.745926,2.024051,30,,,stateful_replay_over_full_engine_hard_pass
67,RANDOM_WITHIN_TIES,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,30,17,0.298978,0.298978,-0.112427,1.886653,2.659306,1.967087,30,,,stateful_replay_over_full_engine_hard_pass
68,RANDOM_WITHIN_TIES,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,4ff88de24ac4d42a238d07a625d8214f3a31dfc3e66aa08c0dd8098532597dda,30,17,0.307347,0.307347,-0.111359,1.961308,2.759964,2.007372,30,,,stateful_replay_over_full_engine_hard_pass
69,RANDOM_WITHIN_TIES,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,30,15,0.363625,0.363625,-0.107554,2.201070,3.380854,2.212966,30,,,stateful_replay_over_full_engine_hard_pass
70,RANDOM_WITHIN_TIES,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,30,16,0.306992,0.306992,-0.111799,1.930854,2.745926,2.024051,30,,,stateful_replay_over_full_engine_hard_pass
71,RANDOM_WITHIN_TIES,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,30,17,0.298978,0.298978,-0.112427,1.886653,2.659306,1.967087,30,,,stateful_replay_over_full_engine_hard_pass
72,RANDOM_WITHIN_TIES,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,2bd4929608eb1765b0e5ff25b9c4f632be0a358b434b9bf2368cdbae70681029,30,16,0.306992,0.306992,-0.111799,1.930854,2.745926,2.024051,30,,,stateful_replay_over_full_engine_hard_pass
73,RANDOM_WITHIN_TIES,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,1529e9198cfc9a6c33396fa45a53ccf77cd1d34e640f9f1fe17211df074306f7,30,16,0.335083,0.335083,-0.109256,2.099676,3.066959,2.098279,30,,,stateful_replay_over_full_engine_hard_pass
74,RANDOM_WITHIN_TIES,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,30,16,0.301676,0.301676,-0.111799,1.930854,2.698378,1.988785,30,,,stateful_replay_over_full_engine_hard_pass
75,RANDOM_WITHIN_TIES,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,e3c4c3959802d163e38b0e6074a363b1b19148ba44540a83e25a9c4bdbaca60b,30,17,0.298978,0.298978,-0.112427,1.886653,2.659306,1.967087,30,,,stateful_replay_over_full_engine_hard_pass
76,RANDOM_WITHIN_TIES,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,c8eba48beed87f66d2a56f771c1d3d738addf2edbbc7ca84d34a83d9ba0f4221,30,16,0.301676,0.301676,-0.111799,1.930854,2.698378,1.988785,30,,,stateful_replay_over_full_engine_hard_pass
77,RANDOM_WITHIN_TIES,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,9ff127728adfd75a211dcc3c4b704a4de7e5b29d870b1d698062fbd95c52ff4d,30,15,0.363625,0.363625,-0.107554,2.201070,3.380854,2.212966,30,,,stateful_replay_over_full_engine_hard_pass
78,RANDOM_WITHIN_TIES,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,30,16,0.340398,0.340398,-0.109256,2.099676,3.115614,2.135486,30,,,stateful_replay_over_full_engine_hard_pass
79,RANDOM_WITHIN_TIES,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,679fb2cf9d5b9172d806ddbcbb44a048080814de36d1788885f62f4ae6aafa7d,30,16,0.340398,0.340398,-0.109256,2.099676,3.115614,2.135486,30,,,stateful_replay_over_full_engine_hard_pass
80,RANDOM_WITHIN_TIES,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,1a51c04dd60c9f66432444f046e7c5928d9b01a7ca9d7e06d29da0d6a403c742,30,17,0.270080,0.270080,-0.126511,1.717156,2.134839,1.873613,30,,,stateful_replay_over_full_engine_hard_pass
81,RANDOM_WITHIN_TIES,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,7e2b8d0351e6f341d330d29a183e98f28a8cb76d0e8a9f2fa769b4520409ced3,30,17,0.293662,0.293662,-0.112427,1.886653,2.612024,1.933835,30,,,stateful_replay_over_full_engine_hard_pass
82,RANDOM_WITHIN_TIES,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,7f7e7954891ec55a8358fa771bdb93f1c26c1e660dcbe44bbcbe5d1b3040661e,30,16,0.330574,0.330574,-0.109592,2.078431,3.016403,2.083502,30,,,stateful_replay_over_full_engine_hard_pass
83,RANDOM_WITHIN_TIES,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,70c5d93a062c2fdf4706ebe0cd506616e52c14f7a315974921ea5e1020e96a23,30,16,0.335890,0.335890,-0.109592,2.078431,3.064908,2.120447,30,,,stateful_replay_over_full_engine_hard_pass
